Version, File, size, LOC_touched, LOC_added, MAX_LOC_Added, AVG_LOC_Added
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java, 64, 880, 472, 21, 43
3, hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java, 64, 68, 66, 33, 2
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java, 0, 234, 117, 59, 117
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java, 131, 131, 131, 131, 131
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java, 0, 820, 410, 205, 410
3, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java, 74, 74, 74, 74, 74
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java, 32, 108, 70, 23, 46
3, conf/hw_client_sample.conf, 0, 14, 7, 4, 7
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java, 74, 88, 81, 27, 7
3, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java, 137, 347, 242, 61, 2
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java, 187, 187, 187, 62, 166
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java, 125, 167, 146, 21, 2
3, hedwig-client/src/main/cpp/test/multiplextest.cpp, 418, 420, 419, 210, 1
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java, 105, 105, 105, 105, 105
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java, 273, 297, 285, 71, 7
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java, 0, 326, 163, 82, 163
3, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java, 68, 72, 70, 14, 43
3, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java, 357, 939, 648, 81, 18
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java, 0, 1440, 720, 360, 720
3, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java, 83, 85, 84, 42, 1
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java, 51, 171, 111, 22, 46
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java, 558, 788, 673, 61, 431
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java, 29, 31, 30, 15, 1
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java, 37, 43, 40, 20, 3
3, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java, 62, 64, 63, 32, 62
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java, 0, 368, 184, 92, 184
3, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java, 98, 100, 99, 50, 1
3, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, 0, 150, 75, 38, 75
3, hedwig-client/src/main/cpp/lib/subscriberimpl.h, 338, 544, 441, 44, 6
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java, 0, 134, 67, 34, 67
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java, 92, 92, 92, 92, 92
3, hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java, 688, 778, 733, 61, 1
3, doc/bookkeeperStarted.textile, 102, 128, 115, 29, 1
3, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java, 117, 237, 177, 30, 2
3, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java, 74, 88, 81, 27, 6
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 0, 252, 126, 63, 126
3, hedwig-client/src/main/cpp/test/publishtest.cpp, 318, 610, 464, 77, 45
3, hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java, 74, 82, 78, 39, 4
3, hedwig-client/src/main/cpp/lib/eventdispatcher.h, 87, 115, 101, 34, 5
3, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java, 263, 325, 294, 37, 3
3, hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java, 108, 108, 108, 108, 108
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java, 671, 695, 683, 171, 4
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java, 0, 94, 47, 24, 47
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java, 49, 59, 54, 18, 46
3, hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java, 123, 123, 123, 123, 123
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java, 178, 250, 214, 31, 167
3, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java, 100, 102, 101, 34, 59
3, hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java, 53, 53, 53, 53, 53
3, hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java, 204, 228, 216, 36, 2
3, hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java, 72, 72, 72, 72, 72
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java, 88, 950, 519, 23, 7
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java, 64, 66, 65, 33, 1
3, bookkeeper-server/conf/bk_server.conf, 169, 189, 179, 36, 124
3, hedwig-client/src/main/cpp/configure.ac, 49, 57, 53, 11, 1
3, hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java, 103, 133, 118, 17, 2
3, LICENSE.txt, 0, 404, 202, 101, 202
3, hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java, 98, 102, 100, 50, 2
3, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java, 36, 50, 43, 22, 37
3, hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java, 139, 161, 150, 25, 2
3, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java, 800, 1144, 972, 51, 4
3, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java, 521, 663, 592, 37, 5
3, scripts/analyze.py, 0, 402, 201, 101, 201
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java, 585, 683, 634, 53, 1
3, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java, 0, 1072, 536, 268, 536
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java, 0, 100, 50, 25, 50
3, hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java, 202, 206, 204, 68, 190
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java, 0, 352, 176, 88, 176
3, hedwig-client/src/main/cpp/lib/util.h, 128, 136, 132, 19, 6
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java, 0, 174, 87, 44, 87
3, hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java, 0, 452, 226, 57, 208
3, doc/bookkeeperConfigParams.textile, 39, 77, 58, 29, 46
3, doc/user.txt, 0, 504, 252, 126, 252
3, doc/build.txt, 0, 292, 146, 73, 146
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java, 99, 99, 99, 99, 99
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java, 79, 79, 79, 79, 79
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java, 67, 99, 83, 28, 16
3, hedwig-server/src/main/resources/NOTICE.bin.txt, 40, 42, 41, 14, 35
3, hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java, 36, 92, 64, 21, 17
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java, 44, 132, 88, 22, 46
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java, 319, 503, 411, 103, 308
3, hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java, 198, 298, 248, 83, 194
3, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java, 41, 41, 41, 41, 41
3, hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java, 47, 49, 48, 24, 1
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java, 70, 72, 71, 36, 70
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java, 113, 119, 116, 29, 113
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java, 107, 125, 116, 23, 1
3, hedwig-client/src/main/cpp/test/servercontrol.cpp, 0, 368, 184, 92, 184
3, hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java, 32, 40, 36, 12, 3
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java.orig, 936, 1366, 1151, 82, 57
3, src/assemble/bin.xml, 77, 99, 88, 29, 10
3, hedwig-server/src/main/resources/LICENSE.bin.txt, 302, 302, 302, 151, 202
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java, 325, 503, 414, 69, 269
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java, 408, 454, 431, 43, 5
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java, 0, 94, 47, 24, 47
3, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java, 206, 210, 208, 69, 206
3, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java, 0, 294, 147, 74, 147
3, bookkeeper-server/src/main/resources/LICENSE.bin.txt, 302, 302, 302, 101, 202
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java, 0, 120, 60, 30, 60
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java, 340, 366, 353, 71, 3
3, hedwig-client/src/main/cpp/lib/data.cpp, 276, 314, 295, 30, 6
3, hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java, 306, 314, 310, 62, 291
3, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java, 340, 860, 600, 100, 2
3, hedwig-client/src/main/cpp/lib/data.h, 131, 157, 144, 18, 6
3, doc/hedwigUser.textile, 62, 300, 181, 60, 119
3, bin/test-patch, 416, 424, 420, 210, 415
3, hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java, 866, 866, 866, 866, 866
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java, 0, 306, 153, 31, 132
3, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, 0, 974, 487, 244, 487
3, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java, 183, 1043, 613, 47, 1
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java, 223, 515, 369, 31, 3
3, hedwig-client/src/main/cpp/README, 38, 44, 41, 21, 10
3, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, 165, 217, 191, 38, 2
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java, 183, 183, 183, 92, 139
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java, 0, 94, 47, 24, 47
3, hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java, 171, 183, 177, 30, 2
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java, 0, 64, 32, 11, 1
3, hedwig-client/src/main/cpp/lib/publisherimpl.cpp, 134, 232, 183, 37, 12
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, 243, 309, 276, 55, 49
3, hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java, 63, 65, 64, 16, 9
3, doc/dev.txt, 0, 676, 338, 169, 338
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java, -14, 838, 412, 46, 2
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java, 40, 82, 61, 31, 46
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, 57, 65, 61, 31, 4
3, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, 380, 432, 406, 51, 1
3, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, 71, 117, 94, 19, 2
3, hedwig-client/src/main/cpp/inc/hedwig/publish.h, 72, 76, 74, 25, 2
3, hedwig-client/src/main/cpp/m4/ax_boost_thread.m4, 149, 149, 149, 149, 149
3, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java, 308, 324, 316, 53, 2
3, hedwig-client/src/main/cpp/test/util.h, 201, 291, 246, 19, 30
3, hedwig-protocol/src/main/resources/findbugsExclude.xml, 23, 31, 27, 14, 4
3, hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java, 84, 88, 86, 43, 84
3, hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java, 100, 108, 104, 52, 100
3, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, 138, 154, 146, 29, 1
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, 54, 54, 54, 27, 37
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java, 226, 296, 261, 24, 1
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, 301, 687, 494, 38, 4
3, hedwig-server/bin/hedwig-daemon.sh, 163, 227, 195, 98, 32
3, bin/test-patch-10-compile, 144, 144, 144, 144, 144
3, hedwig-client/src/main/cpp/scripts/server-control.sh, 172, 242, 207, 41, 26
3, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java, 49, 49, 49, 25, 46
3, hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java, 354, 422, 388, 78, 237
3, hedwig-client/src/main/cpp/c-doc.Doxyfile, 1267, 1267, 1267, 634, 1252
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, 200, 234, 217, 24, 5
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, 77, 81, 79, 40, 2
3, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, 16883, 49879, 33381, 1964, 16
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java, 0, 356, 178, 89, 178
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java, 221, 245, 233, 47, 88
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java, 152, 152, 152, 76, 129
3, src/assemble/src.xml, 62, 64, 63, 21, 2
3, hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java, 72, 90, 81, 41, 9
3, bookkeeper-benchmark/conf/log4j.properties, 73, 87, 80, 20, 2
3, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java, 0, 114, 57, 29, 57
3, hedwig-client/src/main/cpp/test/test.sh, 21, 21, 21, 21, 21
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java, 268, 272, 270, 90, 240
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java, 147, 243, 195, 24, 14
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java, 0, 1094, 547, 274, 547
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java, 230, 234, 232, 116, 230
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java, 551, 1221, 886, 26, 43
3, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, 75, 91, 83, 28, 5
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java, 52, 60, 56, 19, 53
3, KEYS, 0, 94, 47, 24, 47
3, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java, 60, 62, 61, 31, 60
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java, 0, 512, 256, 128, 256
3, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, 83, 89, 86, 29, 2
3, hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java, 399, 491, 445, 111, 35
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java, 88, 144, 116, 19, 1
3, hedwig-server/conf/hwenv.sh, 53, 57, 55, 14, 9
3, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, 153, 157, 155, 78, 2
3, bin/test-patch-00-clean, 98, 98, 98, 98, 98
3, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java, 47, 133, 90, 18, 19
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java, 58, 102, 80, 27, 21
3, hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java, 1198, 1300, 1249, 156, 679
3, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, 37, 37, 37, 37, 37
3, bookkeeper-server/conf/bkenv.sh, 44, 66, 55, 14, 11
3, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java, 0, 334, 167, 84, 167
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java, 104, 104, 104, 104, 104
3, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, 39, 41, 40, 20, 1
3, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java, 0, 1090, 545, 273, 545
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, 112, 204, 158, 12, 4
3, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, 63, 71, 67, 34, 4
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java, 84, 84, 84, 84, 84
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java, 388, 448, 418, 70, 160
3, hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java, 36, 92, 64, 21, 17
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java, 70, 124, 97, 32, 14
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java, 89, 95, 92, 31, 84
3, hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java, 94, 96, 95, 32, 1
3, hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java, 0, 812, 406, 102, 237
3, bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java, 0, 148, 74, 37, 74
3, hedwig-client/src/main/cpp/scripts/log4cxx.conf, 44, 90, 67, 17, 4
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java, 32, 32, 32, 32, 32
3, hedwig-client/src/main/cpp/lib/publisherimpl.h, 66, 98, 82, 21, 2
3, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java, 299, 327, 313, 39, 127
3, CHANGES.txt, 393, 427, 410, 2, 4
3, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java, 53, 53, 53, 53, 53
3, bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java, 0, 188, 94, 47, 94
3, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java, 66, 92, 79, 40, 13
3, hedwig-server/conf/log4j.properties, 78, 112, 95, 19, 4
3, hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java, 0, 578, 289, 72, 171
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java, 126, 322, 224, 20, 14
3, hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java, 44, 78, 61, 9, 2
3, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java, 153, 355, 254, 32, 28
3, scripts/quote, 0, 46, 23, 12, 23
3, doc/bookkeeperConfig.textile, 106, 324, 215, 18, 1
3, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java, 46, 48, 47, 24, 1
